1958,California's 18th Assembly District,Total Votes,"44,813",100.00%
1958,California's 19th Assembly District – DEM Hold,Charlie Meyers (D-inc),"39,019",67.12%
1958,California's 19th Assembly District,James Ryan Cunha (R),"19,111",32.88%
1958,California's 19th Assembly District,Total Votes,"58,130",100.00%
1958,California's 20th Assembly District – DEM Hold,Phil Burton (D-inc),"22,600",72.89%
1958,California's 20th Assembly District,Achille H. Muschi (R),"8,406",27.11%
1958,California's 20th Assembly District,Total Votes,"31,006",100.00%
1958,California's 21st Assembly District – GOP Hold,Milton Marks (R),"25,889",56.61%
1958,California's 21st Assembly District,Ruth Church Gupta (D),"19,841",43.39%
1958,California's 21st Assembly District,Total Votes,"45,730",100.00%
1958,California's 22nd Assembly District – GOP Hold,John A. Busterud (R-inc),"28,973",52.27%
1958,California's 22nd Assembly District,Frank Brann (D),"26,452",47.73%
1958,California's 22nd Assembly District,Total Votes,"55,425",100.00%
1958,California's 23rd Assembly District – DEM Hold,John A. O'Connell (D-inc),"34,987",80.28%
1958,California's 23rd Assembly District,Jay Franklin Salaman (R),"8,594",19.72%
1958,California's 23rd Assembly District,Total Votes,"43,581",100.00%
1958,California's 24th Assembly District – DEM Hold,Edward M. Gaffney (D-inc),"22,091",64.79%
1958,California's 24th Assembly District,John Adams Jr. (R),"12,007",35.21%
1958,California's 24th Assembly District,Total Votes,"34,098",100.00%
1958,California's 25th Assembly District – GOP Hold,Louis Francis (R-inc),"36,710",50.57%
1958,California's 25th Assembly District,Leo J. Ryan (D),"35,880",49.43%
1958,California's 25th Assembly District,Total Votes,"72,590",100.00%
1958,California's 26th Assembly District – GOP Hold,"Carl A. ""Ike"" Britschgi (R-inc)","49,141",62.39%
1958,California's 26th Assembly District,Robert E. L. Collier (D),"29,620",37.61%
1958,California's 26th Assembly District,Total Votes,"78,761",100.00%
1958,California's 27th Assembly District – GOP Hold,Glenn E. Coolidge (R-inc),"33,503",100.00%
1958,California's 28th Assembly District – GOP Hold,Clark L. Bradley (R-inc),"52,320",51.88%
1958,California's 28th Assembly District,Douglas F. Murphy (D),"48,523",48.12%
1958,California's 28th Assembly District,Total Votes,"100,843",100.00%
1958,California's 29th Assembly District – GOP Hold,Bruce F. Allen (R-inc),"41,821",56.84%
1958,California's 29th Assembly District,Raymond Spagnola (D),"31,762",43.16%
1958,California's 29th Assembly District,Total Votes,"73,583",100.00%
1958,California's 30th Assembly District – DEM Hold,Ralph M. Brown (D-inc),"42,647",100.00%
1958,California's 31st Assembly District – DEM Hold,Gordon H. Winton Jr. (D-inc),"27,889",100.00%
1958,California's 32nd Assembly District – DEM Hold,Bert Delotto (D),"37,509",70.18%
1958,California's 32nd Assembly District,Blaine Pettitt (R),"15,938",29.82%
1958,California's 32nd Assembly District,Total Votes,"53,447",100.00%
1958,California's 33rd Assembly District – DEM Gain,Charles B. Garrigus (D),"28,587",55.41%
1958,California's 33rd Assembly District,William W. Hansen (R-inc),"23,009",44.59%
1958,California's 33rd Assembly District,Total Votes,"51,596",100.00%
1958,California's 34th Assembly District – GOP Hold,Alan G. Pattee (R-inc),"29,203",62.94%
1958,California's 34th Assembly District,Saul M. Weingarten (D),"17,196",37.06%
1958,California's 34th Assembly District,Total Votes,"46,399",100.00%
1958,California's 35th Assembly District – DEM Hold,Myron H. Frew (D-inc),"33,178",60.28%
1958,California's 35th Assembly District,Ralph B. Jordan (R),"21,861",39.72%
1958,California's 35th Assembly District,Total Votes,"55,039",100.00%
1958,California's 36th Assembly District – GOP Hold,James L. Holmes (R-inc),"40,303",57.18%
1958,California's 36th Assembly District,H. Edward Nettles (D),"30,185",42.82%
1958,California's 36th Assembly District,Total Votes,"70,488",100.00%
1958,California's 37th Assembly District – DEM Hold,Rex M. Cunningham (D-inc),"34,402",66.75%
1958,California's 37th Assembly District,"J. H. ""Pete"" Lenox (R)","17,134",33.25%
1958,California's 37th Assembly District,Total Votes,"51,536",100.00%
1958,California's 38th Assembly District – DEM Hold,Dorothy M. Donahoe (D-inc),"39,338",100.00%
1958,California's 39th Assembly District – DEM Gain,John C. Williamson (D),"18,698",50.18%
1958,California's 39th Assembly District,"H. W. ""Pat"" Kelly (R-inc)","18,566",49.82%
1958,California's 39th Assembly District,Total Votes,"37,264",100.00%
1958,California's 40th Assembly District – DEM Hold,Edward E. Elliott (D-inc),"23,133",85.22%
1958,California's 40th Assembly District,"R. B. ""Burt"" Law (R)","4,012",14.78%
1958,California's 40th Assembly District,Total Votes,"27,145",100.00%
1958,California's 41st Assembly District – DEM Hold,Allen Miller (D-inc),"64,588",68.57%
1958,California's 41st Assembly District,Warren Henderson (R),"29,604",31.43%
1958,California's 41st Assembly District,Total Votes,"94,192",100.00%
1958,California's 42nd Assembly District – DEM Gain,Tom Bane (D),"44,979",55.83%
1958,California's 42nd Assembly District,"William F. ""Bill"" Marsh (R-inc)","35,585",44.17%
1958,California's 42nd Assembly District,Total Votes,"80,564",100.00%
1958,California's 43rd Assembly District – GOP Hold,Howard J. Thelin (R-inc),"37,773",67.01%
1958,California's 43rd Assembly District,Al Weltner (D),"18,598",32.99%
1958,California's 43rd Assembly District,Total Votes,"56,371",100.00%
1958,California's 44th Assembly District – DEM Gain,Joseph M. Kennick (D),"31,392",53.55%
1958,California's 44th Assembly District,Herbert R. Klocksiem (R-inc),"27,235",46.45%
1958,California's 44th Assembly District,Total Votes,"58,627",100.00%
1958,California's 45th Assembly District – DEM Gain,George Brown (D),"27,268",64.06%
1958,California's 45th Assembly District,Don Anderson (R-inc),"15,300",35.94%
1958,California's 45th Assembly District,Total Votes,"42,568",100.00%
1958,California's 46th Assembly District – GOP Hold,Charles Edward Chapel (R-inc),"53,105",57.15%
1958,California's 46th Assembly District,Iris Crochet (D),"39,810",42.85%
1958,California's 46th Assembly District,Total Votes,"92,915",100.00%
1958,California's 47th Assembly District – GOP Hold,Bruce V. Reagan (R),"32,681",60.91%
1958,California's 47th Assembly District,Gareth W. Sadler (D),"20,976",39.09%
1958,California's 47th Assembly District,Total Votes,"53,657",100.00%
1958,California's 48th Assembly District – GOP Hold,Frank D. Lanterman (R-inc),"45,153",66.55%
1958,California's 48th Assembly District,Listle L. Snavely (D),"22,697",33.45%
1958,California's 48th Assembly District,Total Votes,"67,850",100.00%
1958,California's 49th Assembly District – GOP Hold,Ernest R. Geddes (R-inc),"47,721",58.22%
1958,California's 49th Assembly District,Martin Weinberger (D),"34,239",41.78%
1958,California's 49th Assembly District,Total Votes,"81,960",100.00%
1958,California's 50th Assembly District – DEM Gain,Ronald Brooks Cameron (D),"67,220",56.68%
1958,California's 50th Assembly District,Earl Riley (R),"51,368",43.32%
1958,California's 50th Assembly District,Total Votes,"118,588",100.00%
1958,California's 51st Assembly District – DEM Hold,William A. Munnell (D-inc),"73,232",82.91%
1958,California's 51st Assembly District,"Joseph ""Joe"" Galea (R)","15,100",17.09%
1958,California's 51st Assembly District,Total Votes,"88,332",100.00%
1958,California's 52nd Assembly District – DEM Hold,George A. Willson (D),"38,340",69.05%
1958,California's 52nd Assembly District,"Joseph ""Joe"" Burk (R)","17,188",30.95%
1958,California's 52nd Assembly District,Total Votes,"55,528",100.00%
1958,California's 53rd Assembly District – GOP Hold,Montivel A. Burke (R-inc),"42,150",62.20%
1958,California's 53rd Assembly District,Marylyn Powers Sobieski (D),"25,610",37.80%
1958,California's 53rd Assembly District,Total Votes,"67,760",100.00%
1958,California's 54th Assembly District – GOP Hold,"John L. E. ""Bud"" Collier (R-inc)","26,402",49.98%
1958,California's 54th Assembly District,Richard E. Erwin (D),"25,128",47.57%
1958,California's 54th Assembly District,"Leslie E. ""Les"" Rice (Proh.)","1,297",2.46%
1958,California's 54th Assembly District,Total Votes,"52,827",100.00%
1958,California's 55th Assembly District – DEM Hold,Vernon Kilpatrick (D-inc),"34,223",85.95%
1958,California's 55th Assembly District,Herman T. Smith (R),"5,593",14.05%
1958,California's 55th Assembly District,Total Votes,"39,816",100.00%
1958,California's 56th Assembly District – GOP Hold,Seth J. Johnson (R-inc),"34,028",53.71%
1958,California's 56th Assembly District,Philip J. Schlessinger (D),"29,331",46.29%
1958,California's 56th Assembly District,Total Votes,"63,359",100.00%
1958,California's 57th Assembly District – GOP Hold,Charles J. Conrad (R-inc),"32,523",53.36%
1958,California's 57th Assembly District,Charles Manfred (D),"28,423",46.64%
1958,California's 57th Assembly District,Total Votes,"60,946",100.00%
1958,California's 58th Assembly District – GOP Hold,Joseph C. Shell (R-inc),"32,523",54.90%
1958,California's 58th Assembly District,David V. Easton (D),"26,718",45.10%
1958,California's 58th Assembly District,Total Votes,"59,241",100.00%
1958,California's 59th Assembly District – DEM Hold,Thomas M. Rees (D-inc),"31,681",56.98%
1958,California's 59th Assembly District,"Sanford ""Sandy"" Weiner (R)","23,917",43.02%
1958,California's 59th Assembly District,Total Votes,"55,598",100.00%
1958,California's 60th Assembly District – DEM Hold,Martin Schnitzer (D-inc),"72,011",75.28%
1958,California's 60th Assembly District,Harold K. Levering (R),"23,644",24.72%
1958,California's 60th Assembly District,Total Votes,"95,655",100.00%
1958,California's 61st Assembly District – DEM Hold,Lester A. McMillan (D-inc),"72,011",78.74%
1958,California's 61st Assembly District,Jack B. Curran (R),"19,446",21.26%
1958,California's 61st Assembly District,Total Votes,"91,457",100.00%
1958,California's 62nd Assembly District – DEM Hold,"Augustus F. ""Gus"" Hawkins (D-inc)","27,042",100.00%
1958,California's 63rd Assembly District – DEM Hold,Don A. Allen Sr. (D-inc),"34,562",68.48%
1958,California's 63rd Assembly District,C. Roland Pierce (R),"15,909",31.52%
1958,California's 63rd Assembly District,Total Votes,"50,471",100.00%
1958,California's 64th Assembly District – GOP Hold,Lou Cusanovich (R-inc),"49,918",50.18%
1958,California's 64th Assembly District,Howard Cap Hardy (D),"49,553",49.82%
1958,California's 64th Assembly District,Total Votes,"99,471",100.00%
1958,California's 65th Assembly District – DEM Hold,Jesse M. Unruh (D-inc),"25,013",64.95%
1958,California's 65th Assembly District,Arthur K. Snyder (R),"13,496",35.05%
1958,California's 65th Assembly District,Total Votes,"38,509",100.00%
1958,California's 66th Assembly District – DEM Hold,Charles H. Wilson (D-inc),"35,538",75.92%
1958,California's 66th Assembly District,Joe G. Castillo (R),"11,270",24.08%
1958,California's 66th Assembly District,Total Votes,"46,808",100.00%
1958,California's 67th Assembly District – DEM Hold,Clayton A. Dills (D-inc),"54,228",76.41%
1958,California's 67th Assembly District,Richard E. Cerny (R),"16,746",23.59%
1958,California's 67th Assembly District,Total Votes,"70,974",100.00%
1958,California's 68th Assembly District – DEM Hold,Vincent Thomas (D-inc),"66,478",100.00%
1958,California's 69th Assembly District – DEM Hold,Carley V. Porter (D-inc),"62,695",100.00%
1958,California's 70th Assembly District – GOP Hold,"William S. ""Bill"" Grant (R-inc)","52,734",52.56%
1958,California's 70th Assembly District,Thomas D. Griffin (D),"47,605",47.44%
1958,California's 70th Assembly District,Total Votes,"100,339",100.00%
1958,California's 71st Assembly District – GOP Hold,Lee Backstrand (R-inc),"44,284",51.62%
1958,California's 71st Assembly District,"Clifford V. ""Cliff"" Dean (D)","41,509",48.38%
1958,California's 71st Assembly District,Total Votes,"85,793",100.00%
1958,California's 72nd Assembly District – DEM Hold,Eugene G. Nisbet (D-inc),"44,405",63.10%
1958,California's 72nd Assembly District,"Daniel D. ""Dan"" Mikesell (D)","25,971",36.90%
1958,California's 72nd Assembly District,Total Votes,"70,376",100.00%
1958,California's 73rd Assembly District – GOP Hold,Jack A. Beaver (R-inc),"36,454",51.05%
1958,California's 73rd Assembly District,"William T. ""Bill"" Howell (D)","34,953",48.95%
1958,California's 73rd Assembly District,Total Votes,"71,407",100.00%
1958,California's 74th Assembly District – GOP Hold,Bruce Sumner (R-inc),"49,197",66.57%
1958,California's 74th Assembly District,David A. Tickner (D),"24,708",33.43%
1958,California's 74th Assembly District,Total Votes,"73,905",100.00%
1958,California's 75th Assembly District – DEM Hold,Richard T. Hanna (D-inc),"65,460",63.22%
1958,California's 75th Assembly District,George Timothy Kellogg (R),"38,082",36.78%
1958,California's 75th Assembly District,Total Votes,"103,542",100.00%
1958,California's 76th Assembly District – DEM Hold,Leverette D. House (D-inc),"13,632",100.00%
1958,California's 77th Assembly District – DEM Hold,Sheridan N. Hegland (D-inc),"46,980",56.78%
1958,California's 77th Assembly District,William K. Shearer (R),"35,762",43.22%
1958,California's 77th Assembly District,Total Votes,"82,742",100.00%
1958,California's 78th Assembly District – GOP Hold,Frank Luckel (R-inc),"43,866",59.27%
1958,California's 78th Assembly District,Lee C. Poole (D),"30,146",40.73%
1958,California's 78th Assembly District,Total Votes,"74,012",100.00%
1958,California's 79th Assembly District – GOP Hold,George G. Crawford (R-inc),"34,590",50.97%
1958,California's 79th Assembly District,Maxwell Kaufman (D),"33,267",49.03%
1958,California's 79th Assembly District,Total Votes,"67,857",100.00%
1958,California's 80th Assembly District – GOP Hold,Jack Schrade (R-inc),"27,887",50.15%
1958,California's 80th Assembly District,"Frederick James ""Jim"" Bear (D)","27,725",49.85%
1958,California's 80th Assembly District,Total Votes,"55,612",100.00%
1956,California's 1st Senate District – DEM Hold,Stanley Arnold (D-inc),"12,381",100.00%
1956,California's 3rd Senate District – DEM Gain,Carl L. Christensen Jr. (D),"30,385",100.00%
1956,California's 5th Senate District – DEM Hold,Edwin J. Regan (D-inc),"19,274",100.00%
1956,California's 7th Senate District – DEM Hold,"Harold T. ""Bizz"" Johnson (D-inc)","24,819",100.00%
1956,California's 9th Senate District – GOP Hold,Swift Berry (R),"10,255",100.00%
1956,California's 11th Senate District – GOP Hold,Nathan F. Coombs (R-inc),"22,838",53.91%
1956,California's 11th Senate District,Donald A. Mitchell (D),"19,527",46.09%
1956,California's 11th Senate District,Total Votes,"42,365",100.00%
1956,California's 13th Senate District – GOP Hold,"John F. ""Jack"" McCarthy (R-inc)","41,457",100.00%
1956,California's 15th Senate District – DEM Hold,Luther E. Gibson (D-inc),"33,446",100.00%
1956,California's 17th Senate District – DEM Hold,George Miller Jr. (D-inc),"96,183",68.19%
1956,California's 17th Senate District,Jack Peddler (R),"44,877",31.81%
1956,California's 17th Senate District,Total Votes,"141,060",100.00%
1956,California's 19th Senate District – DEM Hold,Earl D. Desmond (D-inc),"116,930",100.00%
1956,California's 21st Senate District – GOP Hold,Richard J. Dolwig (R),"92,666",58.92%
1956,California's 21st Senate District,Harold G. Robinson (D),"64,617",41.08%
1956,California's 21st Senate District,Total Votes,"157,283",100.00%
1956,California's 23rd Senate District – GOP Hold,Donald L. Grunsky (R-inc),"26,487",67.24%
1956,California's 23rd Senate District,William L. Mathson Jr. (D),"12,905",32.76%
1956,California's 23rd Senate District,Total Votes,"39,392",100.00%
1956,California's 25th Senate District – DEM Hold,Fred Farr (D-inc),"41,877",100.00%
1956,California's 27th Senate District – DEM Hold,Robert I. Montgomery (D-inc),"12,071",100.00%
1956,California's 29th Senate District – GOP Hold,Alan A. Erhart (R-inc),"17,263",63.80%
1956,California's 29th Senate District,"Ursin ""Perk"" Perkins (D)","9,793",36.20%
1956,California's 29th Senate District,Total Votes,"27,056",100.00%
1956,California's 31st Senate District – DEM Hold,"John James ""Jack"" Hollister Jr. (D-inc)","24,033",50.48%
1956,California's 31st Senate District,Arnold W. Jacquemain (R),"23,573",49.52%
1956,California's 31st Senate District,Total Votes,"47,606",100.00%
1956,California's 33rd Senate District – DEM Hold,James J. McBride (D-inc),"43,698",100.00%
1956,California's 35th Senate District – GOP Hold,John A. Murdy Jr. (R-inc),"109,011",65.63%
1956,California's 35th Senate District,Preston K. Allen (D),"57,083",34.37%
1956,California's 35th Senate District,Total Votes,"166,094",100.00%
1956,California's 37th Senate District – GOP Hold,Nelson S. Dilworth (R-inc),"52,697",59.88%
1956,California's 37th Senate District,Robert M. Erwin (D),"35,312",40.12%
1956,California's 37th Senate District,Total Votes,"88,009",100.00%
1956,California's 39th Senate District – DEM Gain,"John William ""Bill"" Beard (D)","9,456",51.37%
1956,California's 39th Senate District,J. Ward Casey (R),"8,950",48.63%
1956,California's 39th Senate District,Total Votes,"18,406",100.00%
1956,California's 1st Assembly District – GOP Hold,Frank P. Belotti (R-inc),"32,468",55.37%
1956,California's 1st Assembly District,Tony E. Bair (D),"26,166",44.63%
1956,California's 1st Assembly District,Total Votes,"58,634",100.00%
1956,California's 2nd Assembly District – DEM Hold,Pauline L. Davis (D-inc),"44,790",100.00%
1956,California's 3rd Assembly District – DEM Hold,Lloyd W. Lowrey (D-inc),"36,069",100.00%
1956,California's 4th Assembly District – GOP Hold,Harold Thomas Sedgwick (R-inc),"27,880",57.78%
1956,California's 4th Assembly District,Tolbert E. Elliott (D),"20,370",42.22%
1956,California's 4th Assembly District,Total Votes,"48,250",100.00%
1956,California's 5th Assembly District – DEM Hold,Samuel R. Geddes (D-inc),"53,547",100.00%
1956,California's 6th Assembly District – GOP Hold,Francis C. Lindsay (R-inc),"31,183",51.99%
1956,California's 6th Assembly District,Paul J. Lunardi (D),"28,799",48.01%
1956,California's 6th Assembly District,Total Votes,"59,982",100.00%
1956,California's 7th Assembly District – GOP Hold,Richard H. McCollister (R-inc),"65,108",64.62%
1956,California's 7th Assembly District,Loyal C. Skillman (D),"35,647",35.38%
1956,California's 7th Assembly District,Total Votes,"100,755",100.00%
1956,California's 8th Assembly District – DEM Gain,Thomas J. MacBride (D),"63,599",100.00%
1956,California's 9th Assembly District – GOP Hold,Roy J. Nielsen (R-inc),"34,266",51.06%
1956,California's 9th Assembly District,Edwin L. Z'berg (D),"32,837",48.94%
1956,California's 9th Assembly District,Total Votes,"67,103",100.00%
1956,California's 10th Assembly District – GOP Hold,Donald D. Doyle (R-inc),"55,180",63.70%
1956,California's 10th Assembly District,Russell M. Koch (D),"31,440",36.30%
1956,California's 10th Assembly District,Total Votes,"86,620",100.00%
1956,California's 11th Assembly District – DEM Hold,S. C. Masterson (D-inc),"43,660",100.00%
1956,California's 12th Assembly District – DEM Hold,"William ""Bill"" Biddick Jr. (D)","46,761",59.17%
1956,California's 12th Assembly District,Verne W. Hoffman (R),"32,267",40.83%
1956,California's 12th Assembly District,Total Votes,"79,028",100.00%
1956,California's 13th Assembly District – DEM Hold,Carlos Bee (D-inc),"86,256",100.00%
1956,California's 14th Assembly District – DEM Hold,Robert W. Crown (D-inc),"28,152",58.74%
1956,California's 14th Assembly District,Frank C. Languemi (R),"19,774",41.26%
1956,California's 14th Assembly District,Total Votes,"47,926",100.00%
1956,California's 15th Assembly District – GOP Hold,Luther H. Lincoln (R-inc),"31,174",54.72%
1956,California's 15th Assembly District,"Robert B. ""Bob"" River (D)","25,798",45.28%
1956,California's 15th Assembly District,Total Votes,"56,972",100.00%
1956,California's 16th Assembly District – GOP Hold,Walter I. Dahl (R-inc),"32,810",69.60%
1956,California's 16th Assembly District,William M. Freeborn (D),"14,328",30.40%
1956,California's 16th Assembly District,Total Votes,"47,138",100.00%
1956,California's 17th Assembly District – DEM Hold,William Byron Rumford (D-inc),"35,779",100.00%
1956,California's 18th Assembly District – GOP Hold,Thomas W. Caldecott (R-inc),"29,391",58.13%
1956,California's 18th Assembly District,James G. Whitney (D),"21,171",41.87%
1956,California's 18th Assembly District,Total Votes,"50,562",100.00%
1956,California's 19th Assembly District – DEM Hold,Charlie Meyers (D-inc),"33,464",54.53%
1956,California's 19th Assembly District,William Ebert (R),"27,904",45.47%
1956,California's 19th Assembly District,Total Votes,"61,368",100.00%
1956,California's 20th Assembly District – DEM Gain,Phil Burton (D),"17,807",50.94%
1956,California's 20th Assembly District,Thomas A. Maloney (R-inc),"17,148",49.06%
1956,California's 20th Assembly District,Total Votes,"34,955",100.00%
1956,California's 21st Assembly District – GOP Hold,Caspar W. Weinberger (R-inc),"43,256",100.00%
1956,California's 22nd Assembly District – GOP Gain,John A. Busterud (R),"33,622",58.11%
1956,California's 22nd Assembly District,Bernard R. Brady (D-inc),"24,235",41.89%
1956,California's 22nd Assembly District,Total Votes,"57,857",100.00%
1956,California's 23rd Assembly District – DEM Hold,John A. O'Connell (D-inc),"34,660",100.00%
1956,California's 24th Assembly District – DEM Hold,Edward M. Gaffney (D-inc),"23,017",62.33%
1956,California's 24th Assembly District,Irving Shore (R),"13,910",37.67%
1956,California's 24th Assembly District,Total Votes,"36,927",100.00%
1956,California's 25th Assembly District – GOP Hold,Louis Francis (R-inc),"39,389",53.29%
1956,California's 25th Assembly District,W. Howard Hartley (D),"34,523",46.71%
1956,California's 25th Assembly District,Total Votes,"73,912",100.00%
1956,California's 26th Assembly District – GOP Hold,"Carl A. ""Ike"" Britschgi (R)","46,613",57.13%
1956,California's 26th Assembly District,Alan L. Baldwin (D),"34,980",42.87%
1956,California's 26th Assembly District,Total Votes,"81,593",100.00%
1956,California's 27th Assembly District – GOP Hold,Glenn E. Coolidge (R-inc),"33,058",100.00%
1956,California's 28th Assembly District – GOP Hold,Clark L. Bradley (R-inc),"61,490",61.30%
1956,California's 28th Assembly District,Allan Isaksen (D),"38,812",38.70%
1956,California's 28th Assembly District,Total Votes,"100,302",100.00%
1956,California's 29th Assembly District – GOP Hold,Bruce F. Allen (R-inc),"40,207",57.56%
1956,California's 29th Assembly District,William J. Harris Jr. (D),"29,643",42.44%
1956,California's 29th Assembly District,Total Votes,"69,850",100.00%
1956,California's 30th Assembly District – DEM Hold,Ralph M. Brown (D-inc),"44,778",100.00%
1956,California's 31st Assembly District – DEM Gain,Gordon H. Winton Jr. (D),"25,739",71.67%
1956,California's 31st Assembly District,Don C. Mayes (R),"10,176",28.33%
1956,California's 31st Assembly District,Total Votes,"35,915",100.00%
1956,California's 32nd Assembly District – DEM Hold,Wallace D. Henderson (D-inc),"49,727",100.00%
1956,California's 33rd Assembly District – GOP Hold,William W. Hansen (R-inc),"27,219",50.15%
1956,California's 33rd Assembly District,Charles B. Garrigus (D),"27,061",49.85%
1956,California's 33rd Assembly District,Total Votes,"54,280",100.00%
1956,California's 34th Assembly District – GOP Hold,Alan G. Pattee (R-inc),"40,719",100.00%
1956,California's 35th Assembly District – DEM Hold,Myron H. Frew (D-inc),"31,509",51.69%
1956,California's 35th Assembly District,Domer F. Power (R),"29,453",48.31%
1956,California's 35th Assembly District,Total Votes,"60,962",100.00%
1956,California's 36th Assembly District – GOP Hold,James L. Holmes (R-inc),"38,255",52.15%
1956,California's 36th Assembly District,Timothy I. O'Reilly (D),"35,101",47.85%
1956,California's 36th Assembly District,Total Votes,"73,356",100.00%
1956,California's 37th Assembly District – DEM Hold,Rex M. Cunningham (D-inc),"41,415",100.00%
1956,California's 38th Assembly District – DEM Hold,Dorothy M. Donahoe (D-inc),"41,064",100.00%
1956,California's 39th Assembly District – GOP Hold,"H. W. ""Pat"" Kelly (R-inc)","34,213",100.00%
1956,California's 40th Assembly District – DEM Hold,Edward E. Elliott (D-inc),"22,995",74.86%
1956,California's 40th Assembly District,John A. Flores (R),"7,721",25.14%
1956,California's 40th Assembly District,Total Votes,"30,716",100.00%
1956,California's 41st Assembly District – DEM Hold,Allen Miller (D-inc),"55,138",64.23%
1956,California's 41st Assembly District,Jacque Boyle (R),"30,713",35.77%
1956,California's 41st Assembly District,Total Votes,"85,851",100.00%
1956,California's 42nd Assembly District – GOP Hold,"William F. ""Bill"" Marsh (R-inc)","44,680",52.50%
1956,California's 42nd Assembly District,Jess Nathan (D),"40,432",47.50%
1956,California's 42nd Assembly District,Total Votes,"85,112",100.00%
1956,California's 43rd Assembly District – GOP Hold,Howard J. Thelin (R),"39,824",65.45%
1956,California's 43rd Assembly District,Richard R. Rogan (D),"21,026",34.55%
1956,California's 43rd Assembly District,Total Votes,"60,850",100.00%
1956,California's 44th Assembly District – GOP Hold,Herbert R. Klocksiem (R-inc),"34,921",54.86%
1956,California's 44th Assembly District,"Richard J. ""Dick"" Nussell (D)","28,736",45.14%
1956,California's 44th Assembly District,Total Votes,"63,657",100.00%
1956,California's 45th Assembly District – DEM Hold,Thomas J. Doyle (D-inc),"29,964",69.31%
1956,California's 45th Assembly District,Peter H. Stevens (R),"13,265",30.69%
1956,California's 45th Assembly District,Total Votes,"43,229",100.00%
1956,California's 46th Assembly District – GOP Hold,Charles Edward Chapel (R-inc),"51,997",54.96%
1956,California's 46th Assembly District,Allan K. Jonas (D),"42,606",45.04%
1956,California's 46th Assembly District,Total Votes,"94,603",100.00%
1956,California's 47th Assembly District – GOP Hold,Albert I. Stewart (R-inc),"40,537",68.18%
1956,California's 47th Assembly District,Thomas B. Birch (D),"18,918",31.82%
1956,California's 47th Assembly District,Total Votes,"59,455",100.00%
1956,California's 48th Assembly District – GOP Hold,Frank D. Lanterman (R-inc),"51,831",73.17%
1956,California's 48th Assembly District,Listle L. Snavely (D),"18,166",25.64%
1956,California's 48th Assembly District,Frank Nelson (Proh.),844,1.19%
1956,California's 48th Assembly District,Total Votes,"70,841",100.00%
1956,California's 49th Assembly District – GOP Hold,Ernest R. Geddes (R-inc),"52,030",66.83%
1956,California's 49th Assembly District,"A. L. ""Al"" Smith (D)","25,826",33.17%
1956,California's 49th Assembly District,Total Votes,"77,856",100.00%
1956,California's 50th Assembly District – GOP Hold,Thomas M. Erwin (R-inc),"65,259",58.06%
1956,California's 50th Assembly District,Richard D. DuBois (D),"47,132",41.94%
1956,California's 50th Assembly District,Total Votes,"112,391",100.00%
1956,California's 51st Assembly District – DEM Hold,William A. Munnell (D-inc),"61,087",74.60%
1956,California's 51st Assembly District,John R. Hinchey (R),"20,798",25.40%
1956,California's 51st Assembly District,Total Votes,"81,885",100.00%
1956,California's 52nd Assembly District – DEM Hold,Frank G. Bonelli (D-inc),"40,153",67.79%
1956,California's 52nd Assembly District,Dean R. Brooks (R),"19,079",32.21%
1956,California's 52nd Assembly District,Total Votes,"59,232",100.00%
1956,California's 53rd Assembly District – GOP Hold,Montivel A. Burke (R-inc),"47,707",67.66%
1956,California's 53rd Assembly District,Marylyn Powers Sobieski (D),"22,798",32.34%
1956,California's 53rd Assembly District,Total Votes,"70,505",100.00%
1956,California's 54th Assembly District – GOP Hold,"John L. E. ""Bud"" Collier (R-inc)","30,934",54.19%
1956,California's 54th Assembly District,Richard E. Erwin (D),"26,155",45.81%
1956,California's 54th Assembly District,Total Votes,"57,089",100.00%
1956,California's 55th Assembly District – DEM Hold,Vernon Kilpatrick (D-inc),"27,669",78.06%
1956,California's 55th Assembly District,Harold M. Campbell (R),"7,776",21.94%
1956,California's 55th Assembly District,Total Votes,"35,445",100.00%
1956,California's 56th Assembly District – GOP Hold,Seth J. Johnson (R-inc),"41,952",54.75%
1956,California's 56th Assembly District,Philip J. Schlessinger (D),"34,673",45.25%
1956,California's 56th Assembly District,Total Votes,"76,625",100.00%
1956,California's 57th Assembly District – GOP Hold,Charles J. Conrad (R-inc),"35,889",56.56%
1956,California's 57th Assembly District,Charles Manfred (D),"27,566",43.44%
1956,California's 57th Assembly District,Total Votes,"63,455",100.00%
1956,California's 58th Assembly District – GOP Hold,Joseph C. Shell (R-inc),"40,886",60.57%
1956,California's 58th Assembly District,Phill Silver (D),"26,618",39.43%
1956,California's 58th Assembly District,Total Votes,"67,504",100.00%
1956,California's 59th Assembly District – DEM Hold,Thomas M. Rees (D-inc),"31,459",50.13%
1956,California's 59th Assembly District,Robert L. Meyer (R),"31,296",49.87%
1956,California's 59th Assembly District,Total Votes,"62,755",100.00%
1956,California's 60th Assembly District – GOP Hold,Harold K. Levering (R-inc),"48,126",66.65%
1956,California's 60th Assembly District,Mabel M. Mosler (D),"24,085",33.35%
1956,California's 60th Assembly District,Total Votes,"72,211",100.00%
1956,California's 61st Assembly District – DEM Hold,Lester A. McMillan (D-inc),"71,387",71.86%
1956,California's 61st Assembly District,Jack B. Curran (R),"27,952",28.14%
1956,California's 61st Assembly District,Total Votes,"99,339",100.00%
